developer,genre,release_date,review_critic,review_grade,seperate_reviews,title,user_score
Yuke's,Action,"Oct 27, 2015",Multiplayer.it,80,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",SpazioGames,80,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",PlayStation Universe,79,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Arcade Sushi,75,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Gameblog.fr,75,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Metro GameCentral,75,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",JeuxActu,75,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",XGN,70,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",InsideGamer.nl,70,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Game Informer,70,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",GameOver.gr,65,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Kill Screen,65,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",Push Square,65,73,WWE 2K16,7.2
Yuke's,Action,"Oct 27, 2015",GamingTrend,63,73,WWE 2K16,7.2
Experience Inc.,Role-Playing,"Nov 14, 2017",Digitally Downloaded,90,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",Cubed3,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",PlayStation Country,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",Video Chums,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",DualShockers,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",We Got This Covered,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",God is a Geek,80,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",SpazioGames,75,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",Vandal,74,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",RPGamer,70,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",RPG Site,70,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",Everyeye.it,67,73,Demon Gaze II,6.6
Experience Inc.,Role-Playing,"Nov 14, 2017",PSX-Sense.nl,65,73,Demon Gaze II,6.6
Telltale Games,Action,"May 26, 2015",PSX-Sense.nl,90,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",Digitally Downloaded,90,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",CGMagazine,85,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",Impulsegamer,82,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",PlayStation Universe,80,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",Atomix,78,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",PlayStation LifeStyle,75,73,Game of Thrones: Episode Four - Sons of Winter,7.0
Telltale Games,Action,"May 26, 2015",The Digital Fix,70,73,Game of Thrones: Episode Four - Sons of Winter,7.0
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Trusted Reviews,90,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",XGN,90,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Digitally Downloaded,90,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",PlayStation Universe,90,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Impulsegamer,86,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",DarkStation,82,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",PlayStation Country,80,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",PSX-Sense.nl,80,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",PlayStation LifeStyle,80,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",GamingTrend,80,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",The Games Machine,80,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Atomix,78,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",IGN,77,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",GamePro Germany,76,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",SpazioGames,75,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Multiplayer.it,75,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",JeuxActu,75,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Hobby Consolas,75,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",LaPS4,75,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Games.cz,73,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Eurogamer Italy,72,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",TheSixthAxis,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Everyeye.it,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",InsideGamer.nl,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Vandal,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Gaming Age,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",Stevivor,70,73,Eagle Flight,6.9
"Ubisoft, FunHouse",Action,"Nov  8, 2016",NZGamer,70,73,Eagle Flight,6.9
Borealys Games,Action Adventure,"Aug 22, 2017",Video Chums,81,73,Mages of Mystralia,7.2
Borealys Games,Action Adventure,"Aug 22, 2017",PSX-Sense.nl,80,73,Mages of Mystralia,7.2
Borealys Games,Action Adventure,"Aug 22, 2017",ZTGD,80,73,Mages of Mystralia,7.2
Borealys Games,Action Adventure,"Aug 22, 2017",IGN Spain,75,73,Mages of Mystralia,7.2
Borealys Games,Action Adventure,"Aug 22, 2017",PlayStation Country,70,73,Mages of Mystralia,7.2
TT Games,Action Adventure,"Nov 11, 2014",CalmDownTom,100,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",DarkStation,90,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Worth Playing,85,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Gaming Age,83,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Eurogamer Portugal,81,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",PSX-Sense.nl,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",PlayStation Universe,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Digital Chumps,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Gamestyle,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",PlayStation LifeStyle,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Shacknews,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",VideoGamer,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Meristation,80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Merlin'in Kazanı (Turkey),80,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",NZGamer,78,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",InsideGamer.nl,77,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Post Arcade (National Post),77,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",3DJuegos,75,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",XGN,75,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",GameOver.gr,75,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",IGN,74,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Eurogamer Poland,74,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",games(TM),72,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Destructoid,71,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",DarkZero,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",GameSpot,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Eurogamer Italy,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Metro GameCentral,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Cheat Code Central,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Everyeye.it,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Level7.nu,70,73,LEGO Batman 3: Beyond Gotham,6.9
TT Games,Action Adventure,"Nov 11, 2014",Games.cz,70,73,LEGO Batman 3: Beyond Gotham,6.9
Saber Interactive,Sports,"Oct 16, 2018",Impulsegamer,92,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Video Chums,81,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",TheSixthAxis,80,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",PSX-Sense.nl,80,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",COGconnected,80,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",IGN,80,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Hobby Consolas,78,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Meristation,77,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",XGN,75,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",3DJuegos,75,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Vandal,75,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Forbes,75,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",LaPS4,74,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",IGN Italia,74,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",SpazioGames,73,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",GameOver.gr,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",JeuxActu,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Jeuxvideo.com,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Twinfinite,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Eurogamer Italy,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Multiplayer.it,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Digitally Downloaded,70,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Worth Playing,68,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",Vgames,65,73,NBA 2K Playgrounds 2,5.7
Saber Interactive,Sports,"Oct 16, 2018",God is a Geek,65,73,NBA 2K Playgrounds 2,5.7
Haemimont Games,Strategy,"Mar 15, 2018",PSX Extreme,90,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",Multiplayer.it,85,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",IGN Italia,81,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",PlayStation LifeStyle,80,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",TheSixthAxis,80,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",Hardcore Gamer,80,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",XGN,75,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",Hobby Consolas,71,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",Worth Playing,70,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",Metro GameCentral,70,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",SpazioGames,70,73,Surviving Mars,6.3
Haemimont Games,Strategy,"Mar 15, 2018",IGN Spain,70,73,Surviving Mars,6.3
TT Games,Action,"Nov 14, 2017",Vgames,94,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Gamers' Temple,86,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Gaming Age,83,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Meristation,83,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Cheat Code Central,82,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Hobby Consolas,82,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",The Digital Fix,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",FANDOM,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PSX-Sense.nl,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",We Got This Covered,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Shacknews,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Hardcore Gamer,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Trusted Reviews,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",4Players.de,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",3DJuegos,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",The Games Machine,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",SpazioGames,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Areajugones,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",TheSixthAxis,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",GamesRadar+,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",IGN,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Eurogamer Italy,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Wccftech,80,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Vandal,79,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",EGM,77,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Digital Chumps,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Atomix,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",LaPS4,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Critical Hit,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",God is a Geek,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Video Chums,75,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",IGN Italia,74,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Gamersky,72,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Games.cz,72,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PLAY! Zine,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PlayGround.ru,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",GameGrin,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Merlin'in Kazanı (Turkey),70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Cubed3,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Gamer.nl,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PlayStation Country,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Gameblog.fr,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",GameSpot,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Everyeye.it,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",USgamer,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Multiplayer.it,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Destructoid,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Metro GameCentral,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",InsideGamer.nl,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Power Unlimited,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Polygon,70,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",DarkStation,67,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Game Informer,66,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PlayStation Universe,60,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",PlayStation LifeStyle,60,73,LEGO Marvel Super Heroes 2,7.2
TT Games,Action,"Nov 14, 2017",Stevivor,60,73,LEGO Marvel Super Heroes 2,7.2
Rebellion,Action,"Aug 28, 2018",GameCritics,90,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",GamingTrend,90,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Digital Chumps,85,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",GamePro Germany,82,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Video Chums,82,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Gaming Nexus,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Worth Playing,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Cubed3,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Wccftech,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",TheSixthAxis,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",GameSpace,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",COGconnected,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",IGN Italia,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Multiplayer.it,80,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",PSX-Sense.nl,79,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",PlayStation Universe,77,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",DualShockers,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Vandal,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Critical Hit,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Everyeye.it,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",IGN,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",4Players.de,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",IGN Spain,75,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",InsideGamer.nl,72,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Twinfinite,72,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Trusted Reviews,70,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Hardcore Gamer,70,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Game Revolution,70,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",Push Square,70,73,Strange Brigade,tbd
Rebellion,Action,"Aug 28, 2018",App Trigger,70,73,Strange Brigade,tbd
Bungie,Action,"Oct  1, 2019",Game Informer,90,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Trusted Reviews,90,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",PlayStation Universe,90,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Impulsegamer,86,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Vandal,85,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Jeuxvideo.com,85,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",IGN Italia,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Gameplanet,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",TheSixthAxis,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Slant Magazine,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",VG247,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",GameSpot,80,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Wccftech,76,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",God is a Geek,75,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",4Players.de,73,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Gamer.nl,70,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",InsideGamer.nl,70,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Digital Trends,70,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Twinfinite,70,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Destructoid,65,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",M3,60,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",USgamer,60,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Hardcore Gamer,60,73,Destiny 2: Shadowkeep,5.9
Bungie,Action,"Oct  1, 2019",Gameblog.fr,60,73,Destiny 2: Shadowkeep,5.9
Fatbot Games,Role-Playing,"Apr  9, 2019",PLAY! Zine,85,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",4Players.de,85,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",TrueGaming,80,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",PlayStation Universe,80,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",Destructoid,75,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",DarkStation,70,73,Vaporum,4.2
Fatbot Games,Role-Playing,"Apr  9, 2019",Vandal,70,73,Vaporum,4.2
Studio Wildcard,Action Adventure,"Aug 29, 2017",Hobby Consolas,75,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",PlayStation LifeStyle,75,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",3DJuegos,75,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",LaPS4,75,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",Impulsegamer,72,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",Digitally Downloaded,70,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",Meristation,70,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",GamingTrend,70,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",God is a Geek,70,69,ARK: Survival Evolved,tbd
Studio Wildcard,Action Adventure,"Aug 29, 2017",Critical Hit,70,69,ARK: Survival Evolved,tbd
Spearhead Games,Role-Playing,"Apr 12, 2016",ZTGD,95,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",GameSpew,90,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",Brash Games,90,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",IGN Sweden,87,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",RPG Fan,85,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",PlayStation LifeStyle,85,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",EGM,85,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",GamingTrend,85,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",Game Rant,80,73,Stories: The Path of Destinies,7.2
Spearhead Games,Role-Playing,"Apr 12, 2016",The Escapist,80,73,Stories: The Path of Destinies,7.2
