note,developer,genre,release_date,review_critic,review_grade,seperate_reviews,title,user_score
34796,2K Games,Action,13-Sep-16,Eurogamer Italy,80,84,BioShock: The Collection,8.4
34797,2K Games,Action,13-Sep-16,Hardcore Gamer,80,84,BioShock: The Collection,8.4
34798,2K Games,Action,13-Sep-16,Push Square,80,84,BioShock: The Collection,8.4
34799,Io Interactive,Action Adventure,26-Apr-16,GameGrin,95,84,Hitman - Episode 2: Sapienza,6.9
34800,Io Interactive,Action Adventure,26-Apr-16,COGconnected,92,84,Hitman - Episode 2: Sapienza,6.9
34801,Io Interactive,Action Adventure,26-Apr-16,IBTimes UK,90,84,Hitman - Episode 2: Sapienza,6.9
34802,Io Interactive,Action Adventure,26-Apr-16,Game Revolution,90,84,Hitman - Episode 2: Sapienza,6.9
34803,Io Interactive,Action Adventure,26-Apr-16,PlayStation Universe,90,84,Hitman - Episode 2: Sapienza,6.9
34804,Io Interactive,Action Adventure,26-Apr-16,High-Def Digest,90,84,Hitman - Episode 2: Sapienza,6.9
34805,Io Interactive,Action Adventure,26-Apr-16,Push Square,90,84,Hitman - Episode 2: Sapienza,6.9
34806,Io Interactive,Action Adventure,26-Apr-16,USgamer,90,84,Hitman - Episode 2: Sapienza,6.9
34807,Io Interactive,Action Adventure,26-Apr-16,Critical Hit,90,84,Hitman - Episode 2: Sapienza,6.9
34808,Io Interactive,Action Adventure,26-Apr-16,God is a Geek,90,84,Hitman - Episode 2: Sapienza,6.9
34809,Io Interactive,Action Adventure,26-Apr-16,GamesRadar+,90,84,Hitman - Episode 2: Sapienza,6.9
34810,Io Interactive,Action Adventure,26-Apr-16,Metro GameCentral,90,84,Hitman - Episode 2: Sapienza,6.9
34811,Io Interactive,Action Adventure,26-Apr-16,VideoGamer,90,84,Hitman - Episode 2: Sapienza,6.9
34812,Io Interactive,Action Adventure,26-Apr-16,GameOver.gr,90,84,Hitman - Episode 2: Sapienza,6.9
34813,Io Interactive,Action Adventure,26-Apr-16,Gaming Nexus,85,84,Hitman - Episode 2: Sapienza,6.9
34814,Io Interactive,Action Adventure,26-Apr-16,GameCritics,85,84,Hitman - Episode 2: Sapienza,6.9
34815,Io Interactive,Action Adventure,26-Apr-16,IGN,85,84,Hitman - Episode 2: Sapienza,6.9
34816,Io Interactive,Action Adventure,26-Apr-16,Everyeye.it,85,84,Hitman - Episode 2: Sapienza,6.9
34817,Io Interactive,Action Adventure,26-Apr-16,Multiplayer.it,85,84,Hitman - Episode 2: Sapienza,6.9
34818,Io Interactive,Action Adventure,26-Apr-16,Atomix,85,84,Hitman - Episode 2: Sapienza,6.9
34819,Io Interactive,Action Adventure,26-Apr-16,The Games Machine,83,84,Hitman - Episode 2: Sapienza,6.9
34820,Io Interactive,Action Adventure,26-Apr-16,Wccftech,83,84,Hitman - Episode 2: Sapienza,6.9
34821,Io Interactive,Action Adventure,26-Apr-16,PSX-Sense.nl,82,84,Hitman - Episode 2: Sapienza,6.9
34822,Io Interactive,Action Adventure,26-Apr-16,Impulsegamer,80,84,Hitman - Episode 2: Sapienza,6.9
34823,Io Interactive,Action Adventure,26-Apr-16,We Got This Covered,80,84,Hitman - Episode 2: Sapienza,6.9
34824,Io Interactive,Action Adventure,26-Apr-16,XGN,80,84,Hitman - Episode 2: Sapienza,6.9
34825,Io Interactive,Action Adventure,26-Apr-16,Destructoid,80,84,Hitman - Episode 2: Sapienza,6.9
34826,Io Interactive,Action Adventure,26-Apr-16,Hardcore Gamer,80,84,Hitman - Episode 2: Sapienza,6.9
34827,Io Interactive,Action Adventure,26-Apr-16,Examiner,80,84,Hitman - Episode 2: Sapienza,6.9
34828,Io Interactive,Action Adventure,26-Apr-16,Gameblog.fr,80,84,Hitman - Episode 2: Sapienza,6.9
34829,Io Interactive,Action Adventure,26-Apr-16,Areajugones,80,84,Hitman - Episode 2: Sapienza,6.9
34830,Io Interactive,Action Adventure,26-Apr-16,PLAY! Zine,78,84,Hitman - Episode 2: Sapienza,6.9
34831,Just Add Water,Platformer,22-Jul-14,CalmDownTom,100,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34832,Just Add Water,Platformer,22-Jul-14,The Escapist,100,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34833,Just Add Water,Platformer,22-Jul-14,games(TM),90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34834,Just Add Water,Platformer,22-Jul-14,InsideGamer.nl,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34835,Just Add Water,Platformer,22-Jul-14,Level7.nu,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34836,Just Add Water,Platformer,22-Jul-14,Digitally Downloaded,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34837,Just Add Water,Platformer,22-Jul-14,Eurogamer Spain,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34838,Just Add Water,Platformer,22-Jul-14,Gameplanet,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34839,Just Add Water,Platformer,22-Jul-14,SpazioGames,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34840,Just Add Water,Platformer,22-Jul-14,God is a Geek,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34841,Just Add Water,Platformer,22-Jul-14,Gamestyle,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34842,Just Add Water,Platformer,22-Jul-14,Everyeye.it,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34843,Just Add Water,Platformer,22-Jul-14,Eurogamer Italy,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34844,Just Add Water,Platformer,22-Jul-14,Vandal,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34845,Just Add Water,Platformer,22-Jul-14,NowGamer,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34846,Just Add Water,Platformer,22-Jul-14,Meristation,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34847,Just Add Water,Platformer,22-Jul-14,Eurogamer,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34848,Just Add Water,Platformer,22-Jul-14,Impulsegamer,90,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34849,Just Add Water,Platformer,22-Jul-14,LaPS4,88,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34850,Just Add Water,Platformer,22-Jul-14,Post Arcade (National Post),85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34851,Just Add Water,Platformer,22-Jul-14,Gaming Nexus,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34852,Just Add Water,Platformer,22-Jul-14,GRYOnline.pl,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34853,Just Add Water,Platformer,22-Jul-14,GameTrailers,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34854,Just Add Water,Platformer,22-Jul-14,NZGamer,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34855,Just Add Water,Platformer,22-Jul-14,3DJuegos,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34856,Just Add Water,Platformer,22-Jul-14,IGN,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34857,Just Add Water,Platformer,22-Jul-14,Multiplayer.it,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34858,Just Add Water,Platformer,22-Jul-14,4Players.de,85,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34859,Just Add Water,Platformer,22-Jul-14,GameOver.gr,83,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34860,Just Add Water,Platformer,22-Jul-14,ZTGD,82,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34861,Just Add Water,Platformer,22-Jul-14,USgamer,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34862,Just Add Water,Platformer,22-Jul-14,Joystiq,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34863,Just Add Water,Platformer,22-Jul-14,Digital Spy,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34864,Just Add Water,Platformer,22-Jul-14,Eurogamer Germany,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34865,Just Add Water,Platformer,22-Jul-14,PlayStation Universe,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34866,Just Add Water,Platformer,22-Jul-14,Game Informer,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34867,Just Add Water,Platformer,22-Jul-14,Metro GameCentral,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34868,Just Add Water,Platformer,22-Jul-14,Gameblog.fr,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34869,Just Add Water,Platformer,22-Jul-14,GameSpot,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34870,Just Add Water,Platformer,22-Jul-14,Push Square,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34871,Just Add Water,Platformer,22-Jul-14,Destructoid,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34872,Just Add Water,Platformer,22-Jul-14,Gaming Age,80,84,Oddworld: Abe's Oddysee - New 'n' Tasty,7.8
34873,Square Enix,Strategy,3-Dec-16,PSNStores,90,84,Lara Croft GO,5.4
34874,Square Enix,Strategy,3-Dec-16,COGconnected,90,84,Lara Croft GO,5.4
34875,Square Enix,Strategy,3-Dec-16,PlayStation LifeStyle,90,84,Lara Croft GO,5.4
34876,Square Enix,Strategy,3-Dec-16,Attack of the Fanboy,90,84,Lara Croft GO,5.4
34877,Square Enix,Strategy,3-Dec-16,PlayStation Universe,90,84,Lara Croft GO,5.4
34878,Square Enix,Strategy,3-Dec-16,DarkStation,90,84,Lara Croft GO,5.4
34879,Square Enix,Strategy,3-Dec-16,Push Square,80,84,Lara Croft GO,5.4
34880,Square Enix,Strategy,3-Dec-16,PlayStation Country,80,84,Lara Croft GO,5.4
34881,Square Enix,Strategy,3-Dec-16,IGN Spain,80,84,Lara Croft GO,5.4
34882,Square Enix,Strategy,3-Dec-16,High-Def Digest,80,84,Lara Croft GO,5.4
34883,Codemasters,Racing,25-Jun-19,Impulsegamer,94,84,F1 2019,7.6
34884,Codemasters,Racing,25-Jun-19,PSX-Sense.nl,90,84,F1 2019,7.6
34885,Codemasters,Racing,25-Jun-19,GameSpot,90,84,F1 2019,7.6
34886,Codemasters,Racing,25-Jun-19,Screen Rant,90,84,F1 2019,7.6
34887,Codemasters,Racing,25-Jun-19,Jeuxvideo.com,90,84,F1 2019,7.6
34888,Codemasters,Racing,25-Jun-19,The Digital Fix,90,84,F1 2019,7.6
34889,Codemasters,Racing,25-Jun-19,Game Revolution,90,84,F1 2019,7.6
34890,Codemasters,Racing,25-Jun-19,Gaming Nexus,90,84,F1 2019,7.6
34891,Codemasters,Racing,25-Jun-19,Gameblog.fr,90,84,F1 2019,7.6
34892,Codemasters,Racing,25-Jun-19,The Games Machine,90,84,F1 2019,7.6
34893,Codemasters,Racing,25-Jun-19,Multiplayer.it,90,84,F1 2019,7.6
34894,Codemasters,Racing,25-Jun-19,COGconnected,90,84,F1 2019,7.6
34895,Codemasters,Racing,25-Jun-19,Game Informer,89,84,F1 2019,7.6
34896,Codemasters,Racing,25-Jun-19,IGN Spain,88,84,F1 2019,7.6
34897,Codemasters,Racing,25-Jun-19,GamePro Germany,87,84,F1 2019,7.6
34898,Codemasters,Racing,25-Jun-19,Hobby Consolas,87,84,F1 2019,7.6
34899,Codemasters,Racing,25-Jun-19,Vandal,87,84,F1 2019,7.6
34900,Codemasters,Racing,25-Jun-19,3DJuegos,86,84,F1 2019,7.6
34901,Codemasters,Racing,25-Jun-19,JeuxActu,85,84,F1 2019,7.6
34902,Codemasters,Racing,25-Jun-19,IGN,85,84,F1 2019,7.6
34903,Codemasters,Racing,25-Jun-19,Gaming Age,85,84,F1 2019,7.6
34904,Codemasters,Racing,25-Jun-19,InsideGamer.nl,83,84,F1 2019,7.6
34905,Codemasters,Racing,25-Jun-19,IGN Italia,82,84,F1 2019,7.6
34906,Codemasters,Racing,25-Jun-19,GameCritics,82,84,F1 2019,7.6
34907,Codemasters,Racing,25-Jun-19,PLAY! Zine,80,84,F1 2019,7.6
34908,Codemasters,Racing,25-Jun-19,PlayStation Universe,80,84,F1 2019,7.6
34909,Codemasters,Racing,25-Jun-19,PlayStation LifeStyle,80,84,F1 2019,7.6
34910,Codemasters,Racing,25-Jun-19,Metro GameCentral,80,84,F1 2019,7.6
34911,Codemasters,Racing,25-Jun-19,Twinfinite,80,84,F1 2019,7.6
34912,Codemasters,Racing,25-Jun-19,Hardcore Gamer,80,84,F1 2019,7.6
34913,Codemasters,Racing,25-Jun-19,BaziCenter,80,84,F1 2019,7.6
34914,Codemasters,Racing,25-Jun-19,GameSpace,80,84,F1 2019,7.6
34915,Codemasters,Racing,25-Jun-19,Guardian,80,84,F1 2019,7.6
34916,Codemasters,Racing,25-Jun-19,TheSixthAxis,80,84,F1 2019,7.6
34917,Codemasters,Racing,25-Jun-19,Trusted Reviews,80,84,F1 2019,7.6
34918,Codemasters,Racing,25-Jun-19,Gamer.nl,80,84,F1 2019,7.6
34919,Codemasters,Racing,25-Jun-19,Everyeye.it,80,84,F1 2019,7.6
34920,Codemasters,Racing,25-Jun-19,New Game Network,80,84,F1 2019,7.6
34921,Codemasters,Racing,25-Jun-19,DarkStation,76,84,F1 2019,7.6
34922,Codemasters,Racing,25-Jun-19,PlayStation Country,70,84,F1 2019,7.6
34923,"Housemarque, XDEV",Shooter,15-Nov-13,Gamestyle,100,84,Resogun,7.7
34924,"Housemarque, XDEV",Shooter,15-Nov-13,D+PAD Magazine,100,84,Resogun,7.7
34925,"Housemarque, XDEV",Shooter,15-Nov-13,Game Over Online,95,84,Resogun,7.7
34926,"Housemarque, XDEV",Shooter,15-Nov-13,Destructoid,95,84,Resogun,7.7
34927,"Housemarque, XDEV",Shooter,15-Nov-13,Gaming Age,92,84,Resogun,7.7
34928,"Housemarque, XDEV",Shooter,15-Nov-13,Play UK,91,84,Resogun,7.7
34929,"Housemarque, XDEV",Shooter,15-Nov-13,IGN Italia,91,84,Resogun,7.7
34930,"Housemarque, XDEV",Shooter,15-Nov-13,Telegraph,91,84,Resogun,7.7
34931,"Housemarque, XDEV",Shooter,15-Nov-13,PSX-Sense.nl,90,84,Resogun,7.7
34932,"Housemarque, XDEV",Shooter,15-Nov-13,VideoGamer,90,84,Resogun,7.7
34933,"Housemarque, XDEV",Shooter,15-Nov-13,PlayStation Universe,90,84,Resogun,7.7
34934,"Housemarque, XDEV",Shooter,15-Nov-13,God is a Geek,90,84,Resogun,7.7
34935,"Housemarque, XDEV",Shooter,15-Nov-13,Push Square,90,84,Resogun,7.7
34936,"Housemarque, XDEV",Shooter,15-Nov-13,PlayStation LifeStyle,90,84,Resogun,7.7
34937,"Housemarque, XDEV",Shooter,15-Nov-13,EGM,90,84,Resogun,7.7
34938,"Housemarque, XDEV",Shooter,15-Nov-13,Game Revolution,90,84,Resogun,7.7
34939,"Housemarque, XDEV",Shooter,15-Nov-13,The Escapist,90,84,Resogun,7.7
34940,"Housemarque, XDEV",Shooter,15-Nov-13,USgamer,90,84,Resogun,7.7
34941,"Housemarque, XDEV",Shooter,15-Nov-13,Playstation Official Magazine UK,90,84,Resogun,7.7
34942,"Housemarque, XDEV",Shooter,15-Nov-13,IGN,90,84,Resogun,7.7
34943,"Housemarque, XDEV",Shooter,15-Nov-13,Multiplayer.it,90,84,Resogun,7.7
34944,"Housemarque, XDEV",Shooter,15-Nov-13,PSX Extreme,90,84,Resogun,7.7
34945,"Housemarque, XDEV",Shooter,15-Nov-13,LaPS4,88,84,Resogun,7.7
34946,"Housemarque, XDEV",Shooter,15-Nov-13,XGN,87,84,Resogun,7.7
34947,"Housemarque, XDEV",Shooter,15-Nov-13,GameOver.gr,87,84,Resogun,7.7
34948,"Housemarque, XDEV",Shooter,15-Nov-13,4Players.de,85,84,Resogun,7.7
34949,"Housemarque, XDEV",Shooter,15-Nov-13,Post Arcade (National Post),85,84,Resogun,7.7
34950,"Housemarque, XDEV",Shooter,15-Nov-13,GamingTrend,85,84,Resogun,7.7
34951,"Housemarque, XDEV",Shooter,15-Nov-13,InsideGamer.nl,85,84,Resogun,7.7
34952,"Housemarque, XDEV",Shooter,15-Nov-13,GameFront,85,84,Resogun,7.7
34953,"Housemarque, XDEV",Shooter,15-Nov-13,Gamer.nl,85,84,Resogun,7.7
34954,"Housemarque, XDEV",Shooter,15-Nov-13,Polygon,85,84,Resogun,7.7
34955,"Housemarque, XDEV",Shooter,15-Nov-13,Everyeye.it,85,84,Resogun,7.7
34956,"Housemarque, XDEV",Shooter,15-Nov-13,Vandal,85,84,Resogun,7.7
34957,"Housemarque, XDEV",Shooter,15-Nov-13,Meristation,85,84,Resogun,7.7
34958,"Housemarque, XDEV",Shooter,15-Nov-13,GameTrailers,85,84,Resogun,7.7
34959,"Housemarque, XDEV",Shooter,15-Nov-13,games(TM),85,84,Resogun,7.7
34960,"Housemarque, XDEV",Shooter,15-Nov-13,Games.cz,84,84,Resogun,7.7
34961,"Housemarque, XDEV",Shooter,15-Nov-13,Eurogamer Portugal,83,84,Resogun,7.7
34962,"Housemarque, XDEV",Shooter,15-Nov-13,Eurogamer Spain,81,84,Resogun,7.7
34963,"Housemarque, XDEV",Shooter,15-Nov-13,JeuxActu,80,84,Resogun,7.7
34964,"Housemarque, XDEV",Shooter,15-Nov-13,Eurogamer Italy,80,84,Resogun,7.7
34965,"Housemarque, XDEV",Shooter,15-Nov-13,TheSixthAxis,80,84,Resogun,7.7
34966,"Housemarque, XDEV",Shooter,15-Nov-13,Gamereactor Denmark,80,84,Resogun,7.7
34967,"Housemarque, XDEV",Shooter,15-Nov-13,Edge Magazine,80,84,Resogun,7.7
34968,"Housemarque, XDEV",Shooter,15-Nov-13,Eurogamer Germany,80,84,Resogun,7.7
34969,"Housemarque, XDEV",Shooter,15-Nov-13,SpazioGames,80,84,Resogun,7.7
34970,"Housemarque, XDEV",Shooter,15-Nov-13,Metro GameCentral,80,84,Resogun,7.7
34971,"Housemarque, XDEV",Shooter,15-Nov-13,COGconnected,80,84,Resogun,7.7
34972,"Housemarque, XDEV",Shooter,15-Nov-13,Hardcore Gamer,80,84,Resogun,7.7
34973,"Housemarque, XDEV",Shooter,15-Nov-13,Game Informer,80,84,Resogun,7.7
34974,"Housemarque, XDEV",Shooter,15-Nov-13,Giant Bomb,80,84,Resogun,7.7
34975,"Housemarque, XDEV",Shooter,15-Nov-13,Joystiq,80,84,Resogun,7.7
34976,"Housemarque, XDEV",Shooter,15-Nov-13,GameSpot,80,84,Resogun,7.7
34977,"Housemarque, XDEV",Shooter,15-Nov-13,Eurogamer,80,84,Resogun,7.7
34978,"Housemarque, XDEV",Shooter,15-Nov-13,LevelUp,80,84,Resogun,7.7
34979,"Housemarque, XDEV",Shooter,15-Nov-13,Level7.nu,80,84,Resogun,7.7
34980,Sega,Action,10-Jan-17,Digitally Downloaded,100,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34981,Sega,Action,10-Jan-17,EGM,95,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34982,Sega,Action,10-Jan-17,Wccftech,91,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34983,Sega,Action,10-Jan-17,NZGamer,90,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34984,Sega,Action,10-Jan-17,GamingTrend,90,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34985,Sega,Action,10-Jan-17,Gaming Nexus,90,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34986,Sega,Action,10-Jan-17,God is a Geek,90,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34987,Sega,Action,10-Jan-17,Meristation,89,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34988,Sega,Action,10-Jan-17,4Players.de,85,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34989,Sega,Action,10-Jan-17,CGMagazine,85,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34990,Sega,Action,10-Jan-17,Destructoid,85,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34991,Sega,Action,10-Jan-17,Atomix,84,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34992,Sega,Action,10-Jan-17,Vandal,83,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34993,Sega,Action,10-Jan-17,COGconnected,82,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34994,Sega,Action,10-Jan-17,PlayStation Universe,80,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34995,Sega,Action,10-Jan-17,Push Square,80,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34996,Sega,Action,10-Jan-17,GameSpew,80,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34997,Sega,Action,10-Jan-17,Everyeye.it,75,84,Hatsune Miku: Project Diva Future Tone - Future Sound,7.5
34998,Sega,Action,10-Jan-17,Digitally Downloaded,100,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
34999,Sega,Action,10-Jan-17,EGM,95,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35000,Sega,Action,10-Jan-17,Wccftech,91,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35001,Sega,Action,10-Jan-17,NZGamer,90,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35002,Sega,Action,10-Jan-17,GamingTrend,90,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35003,Sega,Action,10-Jan-17,Gaming Nexus,90,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35004,Sega,Action,10-Jan-17,God is a Geek,90,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35005,Sega,Action,10-Jan-17,Meristation,89,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35006,Sega,Action,10-Jan-17,4Players.de,85,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35007,Sega,Action,10-Jan-17,CGMagazine,85,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35008,Sega,Action,10-Jan-17,Destructoid,85,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35009,Sega,Action,10-Jan-17,Atomix,84,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35010,Sega,Action,10-Jan-17,Vandal,83,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35011,Sega,Action,10-Jan-17,COGconnected,82,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35012,Sega,Action,10-Jan-17,PlayStation Universe,80,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35013,Sega,Action,10-Jan-17,Push Square,80,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35014,Sega,Action,10-Jan-17,GameSpew,80,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35015,Sega,Action,10-Jan-17,Everyeye.it,75,84,Hatsune Miku: Project Diva Future Tone - Colorful Tone,7.7
35016,Zen Studios,Action,26-Apr-16,ZTGD,90,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35017,Zen Studios,Action,26-Apr-16,We Got This Covered,90,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35018,Zen Studios,Action,26-Apr-16,Digitally Downloaded,90,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35019,Zen Studios,Action,26-Apr-16,High-Def Digest,90,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35020,Zen Studios,Action,26-Apr-16,GameCritics,85,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35021,Zen Studios,Action,26-Apr-16,Gaming Age,83,84,ZEN Pinball 2: Aliens Vs. Pinball,5.9
35022,"Bandai Namco Games, Project Soul",Action,19-Oct-18,New York Daily News,100,84,SoulCalibur VI,6.5
35023,"Bandai Namco Games, Project Soul",Action,19-Oct-18,DualShockers,100,84,SoulCalibur VI,6.5
35024,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Cheat Code Central,95,84,SoulCalibur VI,6.5
35025,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Gamersky,94,84,SoulCalibur VI,6.5
35026,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Impulsegamer,92,84,SoulCalibur VI,6.5
35027,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Hardcore Gamer,90,84,SoulCalibur VI,6.5
35028,"Bandai Namco Games, Project Soul",Action,19-Oct-18,XGN,90,84,SoulCalibur VI,6.5
35029,"Bandai Namco Games, Project Soul",Action,19-Oct-18,TrueGaming,90,84,SoulCalibur VI,6.5
35030,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Digital Chumps,90,84,SoulCalibur VI,6.5
35031,"Bandai Namco Games, Project Soul",Action,19-Oct-18,We Got This Covered,90,84,SoulCalibur VI,6.5
35032,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Twinfinite,90,84,SoulCalibur VI,6.5
35033,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Trusted Reviews,90,84,SoulCalibur VI,6.5
35034,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Digitally Downloaded,90,84,SoulCalibur VI,6.5
35035,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Game Revolution,90,84,SoulCalibur VI,6.5
35036,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Attack of the Fanboy,90,84,SoulCalibur VI,6.5
35037,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Gamers' Temple,90,84,SoulCalibur VI,6.5
35038,"Bandai Namco Games, Project Soul",Action,19-Oct-18,LaPS4,89,84,SoulCalibur VI,6.5
35039,"Bandai Namco Games, Project Soul",Action,19-Oct-18,IGN,89,84,SoulCalibur VI,6.5
35040,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Meristation,89,84,SoulCalibur VI,6.5
35041,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Game Informer,88,84,SoulCalibur VI,6.5
35042,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Wccftech,88,84,SoulCalibur VI,6.5
35043,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Multiplayer.it,88,84,SoulCalibur VI,6.5
35044,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Everyeye.it,88,84,SoulCalibur VI,6.5
35045,"Bandai Namco Games, Project Soul",Action,19-Oct-18,IGN Italia,88,84,SoulCalibur VI,6.5
35046,"Bandai Namco Games, Project Soul",Action,19-Oct-18,IGN Spain,87,84,SoulCalibur VI,6.5
35047,"Bandai Namco Games, Project Soul",Action,19-Oct-18,PLAY! Zine,86,84,SoulCalibur VI,6.5
35048,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Vgames,85,84,SoulCalibur VI,6.5
35049,"Bandai Namco Games, Project Soul",Action,19-Oct-18,App Trigger,85,84,SoulCalibur VI,6.5
35050,"Bandai Namco Games, Project Soul",Action,19-Oct-18,Atomix,85,84,SoulCalibur VI,6.5
35051,"Bandai Namco Games, Project Soul",Action,19-Oct-18,PlayStation LifeStyle,85,84,SoulCalibur VI,6.5
35052,"Bandai Namco Games, Project Soul",Action,19-Oct-18,GRYOnline.pl,85,84,SoulCalibur VI,6.5
