developer,genre,release_date,review_critic,review_grade,seperate_reviews,title,user_score
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,SpazioGames,73,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,4Players.de,72,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,GameGrin,70,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,JeuxActu,70,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,Push Square,70,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,GameOver.gr,70,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,GamingTrend,65,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,GameCritics,60,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,Critical Hit,60,71,RIDE 3,6.6
"MileStone Inc., Milestone S.r.l",Racing,30-Nov-18,Cubed3,60,71,RIDE 3,6.6
Overkill Software,Action,16-Jun-15,GamePro Germany,90,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Digital Chumps,86,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Everyeye.it,85,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,IGN,83,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,CGMagazine,80,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,LaPS4,80,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,3DJuegos,80,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Push Square,80,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Multiplayer.it,77,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Impulsegamer,76,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,PlayStation Universe,75,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Vandal,75,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Gamer.nl,75,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Game Informer,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,LevelUp,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,IGN Italia,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,TheSixthAxis,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Digitally Downloaded,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,GameCrate,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Hobby Consolas,70,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Atomix,68,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,PSX-Sense.nl,66,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,Critical Hit,65,71,Payday 2: Crimewave Edition,4.2
Overkill Software,Action,16-Jun-15,The Digital Fix,65,71,Payday 2: Crimewave Edition,4.2
"Techland, ONE MORE LEVEL",Action,18-Apr-19,PlayStation Universe,85,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,PLAY! Zine,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Daily Star,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Vandal,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Eurogamer Italy,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Screen Rant,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,IGN Spain,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Game Revolution,80,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,Wccftech,79,71,God's Trigger,7.5
"Techland, ONE MORE LEVEL",Action,18-Apr-19,BaziCenter,75,71,God's Trigger,7.5
Owlchemy Labs,Action,13-Oct-16,Stevivor,90,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,We Got This Covered,90,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Digital Chumps,82,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,GamingTrend,80,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,ZTGD,80,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,PSX-Sense.nl,80,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,PlayStation Universe,80,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Destructoid,75,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,IGN,75,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Gameblog.fr,70,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Gamer.no,70,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Hardcore Gamer,70,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Hobby Consolas,70,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,Multiplayer.it,70,71,Job Simulator,7.1
Owlchemy Labs,Action,13-Oct-16,XGN,70,71,Job Simulator,7.1
Ubisoft Annecy,Sports,2-Dec-16,The Games Machine,87,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,PlayStation Universe,85,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Game Informer,85,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,AusGamers,83,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,4Players.de,82,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Hobby Consolas,81,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,GameGrin,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Atomix,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,SpazioGames,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Gamer.nl,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Polygon,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,COGconnected,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,GameSpew,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Multiplayer.it,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Eurogamer Italy,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,IGN Denmark,80,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,IGN,79,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Wccftech,79,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,IGN Italia,78,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Vandal,78,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Meristation,78,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Areajugones,75,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,NZGamer,75,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,LaPS4,75,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,IGN Sweden,72,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,IGN Spain,72,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,New Game Network,72,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,The Digital Fix,72,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Games.cz,71,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Push Square,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,InsideGamer.nl,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,PSX-Sense.nl,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Merlin'in Kazanı (Turkey),70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Metro GameCentral,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,GamesRadar+,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,3DJuegos,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Gameblog.fr,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Everyeye.it,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,TheSixthAxis,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,We Got This Covered,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Digital Spy,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Trusted Reviews,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Twinfinite,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,XGN,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,CGMagazine,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,PlayStation LifeStyle,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Easy Allies,70,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,GameOver.gr,65,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,The Escapist,65,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Gameplanet,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,USgamer,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,EGM,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Critical Hit,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,God is a Geek,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,Gamer.no,60,71,Steep,6.4
Ubisoft Annecy,Sports,2-Dec-16,GameCritics,60,71,Steep,6.4
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Digitally Downloaded,100,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,PSNStores,90,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,NZGamer,90,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Areajugones,90,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,4Players.de,87,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Game Revolution,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,IGN Denmark,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Wccftech,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Game Rant,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Eurogamer Italy,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,IGN Spain,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Gameblog.fr,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,PlayStation Universe,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,TheSixthAxis,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Meristation,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Game Informer,80,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,InsideGamer.nl,78,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,The Games Machine,77,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Atomix,77,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,PSX-Sense.nl,75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Critical Hit,75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Polygon,75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,God is a Geek,75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,games(TM),75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Hardcore Gamer,75,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Gameplanet,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,COGconnected,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,XGN,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Eurogamer Poland,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Slant Magazine,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,GameSpew,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,SpazioGames,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Trusted Reviews,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,GameSpot,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,LaPS4,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Stevivor,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,IGN,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,EGM,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Vandal,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Everyeye.it,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,M3,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Digital Spy,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,VideoGamer,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Kill Screen,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Multiplayer.it,70,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,IGN Italia,67,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,PlayStation LifeStyle,67,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,IGN Sweden,66,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,GameOver.gr,65,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,We Got This Covered,65,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Hobby Consolas,63,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Destructoid,60,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,Push Square,60,71,Bound,7.1
"SCE Santa Monica, Plastic Studios",Action,16-Aug-16,GameCritics,60,71,Bound,7.1
Square Enix,Role-Playing,6-Nov-18,RPG Fan,80,71,World of Final Fantasy Maxima,6.8
Square Enix,Role-Playing,6-Nov-18,Eurogamer Italy,80,71,World of Final Fantasy Maxima,6.8
Square Enix,Role-Playing,6-Nov-18,Push Square,80,71,World of Final Fantasy Maxima,6.8
Square Enix,Role-Playing,6-Nov-18,Digital Chumps,79,71,World of Final Fantasy Maxima,6.8
Square Enix,Role-Playing,6-Nov-18,PlayStation Universe,75,71,World of Final Fantasy Maxima,6.8
Square Enix,Role-Playing,6-Nov-18,COGconnected,70,71,World of Final Fantasy Maxima,6.8
Ubisoft Montreal,Action Adventure,18-Dec-13,Cheat Code Central,90,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,D+PAD Magazine,90,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,Game Revolution,80,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,Hardcore Gamer,80,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,IGN Italia,78,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,GamingTrend,75,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Ubisoft Montreal,Action Adventure,18-Dec-13,Eurogamer Italy,70,71,Assassin's Creed IV: Black Flag - Freedom Cry,6.4
Capcom,Miscellaneous,18-Sep-18,PlayStation Country,80,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,The Games Machine,80,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,Push Square,80,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,Vandal,80,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,XGN,75,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,3DJuegos,75,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,PlayStation Universe,75,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,GamePro Germany,72,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,Video Chums,71,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,JeuxActu,70,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,Destructoid,70,71,Capcom Beat 'Em Up Bundle,5
Capcom,Miscellaneous,18-Sep-18,Hardcore Gamer,70,71,Capcom Beat 'Em Up Bundle,5
Capcom,Action Adventure,13-Sep-16,DarkZero,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,COGconnected,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,ZTGD,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,Wccftech,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,High-Def Digest,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,Attack of the Fanboy,80,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,GameGrin,75,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,The Games Machine,75,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,PlayStation LifeStyle,75,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,Gaming Nexus,74,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,Atomix,70,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,The Digital Fix,70,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,Digitally Downloaded,70,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,SpazioGames,70,71,Dead Rising Triple Pack,6.7
Capcom,Action Adventure,13-Sep-16,PlayStation Universe,70,71,Dead Rising Triple Pack,6.7
Rogue Factor,Strategy,18-Oct-16,4Players.de,80,72,Mordheim: City of the Damned,6.1
Rogue Factor,Strategy,18-Oct-16,3DJuegos,80,72,Mordheim: City of the Damned,6.1
Rogue Factor,Strategy,18-Oct-16,PlayStation Country,80,72,Mordheim: City of the Damned,6.1
Rogue Factor,Strategy,18-Oct-16,PlayStation Universe,80,72,Mordheim: City of the Damned,6.1
Rogue Factor,Strategy,18-Oct-16,PlayStation LifeStyle,75,72,Mordheim: City of the Damned,6.1
Reinkout Games,Action Adventure,17-Jul-18,IGN Italia,85,72,Mugsters,tbd
Reinkout Games,Action Adventure,17-Jul-18,Worth Playing,80,72,Mugsters,tbd
Reinkout Games,Action Adventure,17-Jul-18,GameSpew,80,72,Mugsters,tbd
Reinkout Games,Action Adventure,17-Jul-18,Push Square,80,72,Mugsters,tbd
Game Freak,Action Adventure,21-Jul-15,3DJuegos,85,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Digital Chumps,82,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Hobby Consolas,81,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,SpazioGames,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Gamers' Temple,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,GameSpot,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,PlayStation LifeStyle,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,GameTrailers,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Polygon,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,God is a Geek,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Destructoid,80,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Everyeye.it,78,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Gaming Age,75,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Multiplayer.it,75,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,PSX Extreme,75,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,PlayStation Universe,75,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,LaPS4,74,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Meristation,74,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Gaming Nexus,74,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,IGN,70,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Game Informer,70,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Metro GameCentral,70,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,Eurogamer Italy,70,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,games(TM),70,72,Tembo the Badass Elephant,6.8
Game Freak,Action Adventure,21-Jul-15,DarkStation,70,72,Tembo the Badass Elephant,6.8
Kojima Productions,Action Adventure,6-Oct-15,Hobby Consolas,86,72,Metal Gear Solid V: Metal Gear Online,7
Kojima Productions,Action Adventure,6-Oct-15,SpazioGames,85,72,Metal Gear Solid V: Metal Gear Online,7
Kojima Productions,Action Adventure,6-Oct-15,Eurogamer Italy,70,72,Metal Gear Solid V: Metal Gear Online,7
Funomena,Action,17-Dec-19,Gaming Age,91,72,Wattam,6.7
Funomena,Action,17-Dec-19,PlayStation LifeStyle,90,72,Wattam,6.7
Funomena,Action,17-Dec-19,Destructoid,90,72,Wattam,6.7
Funomena,Action,17-Dec-19,Video Chums,85,72,Wattam,6.7
Funomena,Action,17-Dec-19,Malditos Nerds,84,72,Wattam,6.7
Funomena,Action,17-Dec-19,DarkStation,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,GameGrin,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,Digital Chumps,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,GAMINGbible,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,PlayStation Universe,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,Slant Magazine,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,USgamer,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,GameCrate,80,72,Wattam,6.7
Funomena,Action,17-Dec-19,IGN Japan,75,72,Wattam,6.7
Funomena,Action,17-Dec-19,Game Informer,74,72,Wattam,6.7
Funomena,Action,17-Dec-19,GameSpot,73,72,Wattam,6.7
Funomena,Action,17-Dec-19,Jeuxvideo.com,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Eurogamer Italy,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Screen Rant,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Shacknews,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Vandal,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,TheSixthAxis,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Push Square,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,DualShockers,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,4Players.de,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,COGconnected,70,72,Wattam,6.7
Funomena,Action,17-Dec-19,Guardian,68,72,Wattam,6.7
Funomena,Action,17-Dec-19,Washington Post,65,72,Wattam,6.7
Funomena,Action,17-Dec-19,Game Revolution,60,72,Wattam,6.7
Funomena,Action,17-Dec-19,VideoGamer,60,72,Wattam,6.7
Funomena,Action,17-Dec-19,Metro GameCentral,60,72,Wattam,6.7
STELLAR ENTERTAINMENT SOFTWARE LTD,Action,7-Feb-17,Digitally Downloaded,80,72,Kitty Powers' Matchmaker,6.3
STELLAR ENTERTAINMENT SOFTWARE LTD,Action,7-Feb-17,GameGrin,80,72,Kitty Powers' Matchmaker,6.3
STELLAR ENTERTAINMENT SOFTWARE LTD,Action,7-Feb-17,Video Chums,80,72,Kitty Powers' Matchmaker,6.3
White Rabbit Interactive,Role-Playing,14-Aug-18,Video Chums,87,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Hobby Consolas,85,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Worth Playing,85,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Gaming Age,83,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,The Digital Fix,80,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Gamers Heroes,80,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,PlayStation Universe,80,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,The Games Machine,75,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Multiplayer.it,75,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,COGconnected,75,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,LaPS4,73,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Cubed3,70,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,Digitally Downloaded,70,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,DualShockers,70,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,DarkStation,70,72,Death's Gambit,7.2
White Rabbit Interactive,Role-Playing,14-Aug-18,GameSpew,70,72,Death's Gambit,7.2
